wbgene,symbol,freq_pre,freq_post,freq_max,coef_pre_mean,coef_post_mean
WBGene00008251,srsx-30,0.0,0.0,0.0,0.0,0.0
WBGene00007429,C08B6.8,0.0,0.0,0.0,0.0,0.0
WBGene00007787,C27H6.8,0.0,0.0,0.0,0.0,0.0
WBGene00011705,clp-9,0.0,0.0,0.0,0.0,0.0
WBGene00008232,C50F4.4,0.0,0.0,0.0,0.0,0.0
WBGene00018090,F36D4.5,0.0,0.0,0.0,0.0,0.0
WBGene00017096,E02C12.11,0.0,0.0,0.0,0.0,0.0
WBGene00008547,F07A11.4,0.0,0.0,0.0,0.0,0.0
WBGene00007191,lgc-20,0.0,0.0,0.0,0.0,0.0
WBGene00007190,rmd-3,0.0,0.0,0.0,0.0,0.0
WBGene00005016,sqt-1,0.0,0.0,0.0,0.0,0.0
WBGene00022790,ZK682.7,0.0,0.0,0.0,0.0,0.0
WBGene00002132,inx-10,0.0,0.0,0.0,0.0,0.0
WBGene00019117,nhr-144,0.0,0.0,0.0,0.0,0.0
WBGene00019116,nhr-143,0.0,0.0,0.0,0.0,0.0
WBGene00019114,nhr-194,0.0,0.0,0.0,0.0,0.0
WBGene00001526,gck-1,0.0,0.0,0.0,0.0,0.0
WBGene00194909,F41E6.17,0.0,0.0,0.0,0.0,0.0
WBGene00044553,T23B12.11,0.0,0.0,0.0,0.0,0.0
WBGene00019482,K07C11.10,0.0,0.0,0.0,0.0,0.0
WBGene00017640,F20D6.11,0.0,0.0,0.0,0.0,0.0
WBGene00012994,Y48C3A.12,0.0,0.0,0.0,0.0,0.0
WBGene00000274,btf-1,0.0,0.0,0.0,0.0,0.0
WBGene00009307,F32A11.1,0.0,0.0,0.0,0.0,0.0
WBGene00012909,spds-1,0.0,0.0,0.0,0.0,0.0
WBGene00004945,sop-2,0.0,0.0,0.0,0.0,0.0
WBGene00013272,aqp-12,0.0,0.0,0.0,0.0,0.0
WBGene00013171,Y53F4B.25,0.0,0.0,0.0,0.0,0.0
WBGene00013159,Y53F4B.12,0.0,0.0,0.0,0.0,0.0
WBGene00012182,osta-3,0.0,0.0,0.0,0.0,0.0
WBGene00013189,Y54E2A.4,0.0,0.0,0.0,0.0,0.0
WBGene00013188,smg-9,0.0,0.0,0.0,0.0,0.0
WBGene00000188,arl-3,0.0,0.0,0.0,0.0,0.0
WBGene00013222,dmsr-6,0.0,0.0,0.0,0.0,0.0
WBGene00194892,dsb-2,0.0,0.0,0.0,0.0,0.0
WBGene00185067,Y54G11A.17,0.0,0.0,0.0,0.0,0.0
WBGene00002996,lin-7,0.0,0.0,0.0,0.0,0.0
WBGene00013213,Y54G11A.2,0.0,0.0,0.0,0.0,0.0
WBGene00012978,Y48B6A.1,0.0,0.0,0.0,0.0,0.0
WBGene00012332,rpi-1,0.0,0.0,0.0,0.0,0.0
WBGene00013000,ddl-2,0.0,0.0,0.0,0.0,0.0
WBGene00000113,alh-7,0.0,0.0,0.0,0.0,0.0
WBGene00006729,ucp-4,0.0,0.0,0.0,0.0,0.0
WBGene00021011,W03G1.5,0.0,0.0,0.0,0.0,0.0
WBGene00022044,dpm-1,0.0,0.0,0.0,0.0,0.0
WBGene00206487,best-19,0.0,0.0,0.0,0.0,0.0
WBGene00022629,algn-12,0.0,0.0,0.0,0.0,0.0
WBGene00016505,ttr-33,0.0,0.0,0.0,0.0,0.0
WBGene00015396,nhr-148,0.0,0.0,0.0,0.0,0.0
WBGene00015741,C13F10.1,0.0,0.0,0.0,0.0,0.0
WBGene00015743,soap-1,0.0,0.0,0.0,0.0,0.0
WBGene00003849,odr-2,0.0,0.0,0.0,0.0,0.0
WBGene00020586,frpr-18,0.0,0.0,0.0,0.0,0.0
WBGene00020517,hpo-8,0.0,0.0,0.0,0.0,0.0
WBGene00000715,col-142,0.0,0.0,0.0,0.0,0.0
WBGene00019824,R02D3.7,0.0,0.0,0.0,0.0,0.0
WBGene00044736,gfrp-1,0.0,0.0,0.0,0.0,0.0
WBGene00006599,tpa-1,0.0,0.0,0.0,0.0,0.0
WBGene00001787,gst-39,0.0,0.0,0.0,0.0,0.0
WBGene00016796,cec-2,0.0,0.0,0.0,0.0,0.0
WBGene00000244,bbs-8,0.0,0.0,0.0,0.0,0.0
WBGene00001210,egl-46,0.0,0.0,0.0,0.0,0.0
WBGene00019522,K08B12.3,0.0,0.0,0.0,0.0,0.0
WBGene00000980,dhs-17,0.0,0.0,0.0,0.0,0.0
WBGene00022576,ZC250.2,0.0,0.0,0.0,0.0,0.0
WBGene00018431,F44E7.9,0.0,0.0,0.0,0.0,0.0
WBGene00018427,F44E7.5,0.0,0.0,0.0,0.0,0.0
WBGene00017766,peli-1,0.0,0.0,0.0,0.0,0.0
WBGene00045298,fbxc-12,0.0,0.0,0.0,0.0,0.0
WBGene00021945,lem-4,0.0,0.0,0.0,0.0,0.0
WBGene00044742,Y55F3BR.10,0.0,0.0,0.0,0.0,0.0
WBGene00021947,srt-23,0.0,0.0,0.0,0.0,0.0
WBGene00021948,kvs-5,0.0,0.0,0.0,0.0,0.0
WBGene00021950,cutl-26,0.0,0.0,0.0,0.0,0.0
WBGene00235287,Y55F3C.17,0.0,0.0,0.0,0.0,0.0
WBGene00003889,osm-9,0.0,0.0,0.0,0.0,0.0
WBGene00015038,nstp-6,0.0,0.0,0.0,0.0,0.0
WBGene00001699,grd-10,0.0,0.0,0.0,0.0,0.0
WBGene00021084,W08E12.3,0.0,0.0,0.0,0.0,0.0
WBGene00022062,Y67D8B.2,0.0,0.0,0.0,0.0,0.0
WBGene00023187,Y67D8C.12,0.0,0.0,0.0,0.0,0.0
WBGene00021869,vrp-1,0.0,0.0,0.0,0.0,0.0
WBGene00022374,nhr-277,0.0,0.0,0.0,0.0,0.0
WBGene00003161,mdf-2,0.0,0.0,0.0,0.0,0.0
WBGene00022295,cng-2,0.0,0.0,0.0,0.0,0.0
WBGene00022303,Y76B12C.9,0.0,0.0,0.0,0.0,0.0
WBGene00018678,tdpo-1,0.0,0.0,0.0,0.0,0.0
WBGene00195004,K08D12.8,0.0,0.0,0.0,0.0,0.0
WBGene00019536,rpi-2,0.0,0.0,0.0,0.0,0.0
WBGene00003712,nhr-122,0.0,0.0,0.0,0.0,0.0
WBGene00022423,nhr-41,0.0,0.0,0.0,0.0,0.0
WBGene00006869,vab-2,0.0,0.0,0.0,0.0,0.0
WBGene00000481,cha-1,0.0,0.0,0.0,0.0,0.0
WBGene00022610,ltah-1.2,0.0,0.0,0.0,0.0,0.0
WBGene00017770,F25B4.7,0.0,0.0,0.0,0.0,0.0
WBGene00017767,F25B4.4,0.0,0.0,0.0,0.0,0.0
WBGene00016992,zhit-1,0.0,0.0,0.0,0.0,0.0
WBGene00016990,vps-37,0.0,0.0,0.0,0.0,0.0
WBGene00006376,syp-2,0.0,0.0,0.0,0.0,0.0
WBGene00001593,glc-3,0.0,0.0,0.0,0.0,0.0
WBGene00016862,cest-32,0.0,0.0,0.0,0.0,0.0
WBGene00021979,Y58A7A.5,0.0,0.0,0.0,0.0,0.0
WBGene00021978,Y58A7A.4,0.0,0.0,0.0,0.0,0.0
WBGene00021977,Y58A7A.3,0.0,0.0,0.0,0.0,0.0
WBGene00016506,abhd-5.1,0.0,0.0,0.0,0.0,0.0
WBGene00016507,abhd-5.2,0.0,0.0,0.0,0.0,0.0
WBGene00015036,sre-5,0.0,0.0,0.0,0.0,0.0
WBGene00006199,str-153,0.0,0.0,0.0,0.0,0.0
WBGene00019166,tat-2,0.0,0.0,0.0,0.0,0.0
WBGene00019276,algn-5,0.0,0.0,0.0,0.0,0.0
WBGene00021561,Y45G5AM.9,0.0,0.0,0.0,0.0,0.0
WBGene00021556,Y45G5AM.3,0.0,0.0,0.0,0.0,0.0
WBGene00016788,C49G7.10,0.0,0.0,0.0,0.0,0.0
WBGene00019967,cyp-33C8,0.0,0.0,0.0,0.0,0.0
WBGene00020612,arrd-22,0.0,0.0,0.0,0.0,0.0
WBGene00003694,nhr-104,0.0,0.0,0.0,0.0,0.0
WBGene00017120,tctn-1,0.0,0.0,0.0,0.0,0.0
WBGene00000685,col-111,0.0,0.0,0.0,0.0,0.0
WBGene00017934,F30B5.4,0.0,0.0,0.0,0.0,0.0
WBGene00019535,tsen-34,0.0,0.0,0.0,0.0,0.0
WBGene00018065,F35F11.2,0.0,0.0,0.0,0.0,0.0
WBGene00017907,F28F9.3,0.0,0.0,0.0,0.0,0.0
WBGene00003884,osm-3,0.0,0.0,0.0,0.0,0.0
WBGene00019525,K08D9.4,0.0,0.0,0.0,0.0,0.0
WBGene00022259,Y73C8B.2,0.0,0.0,0.0,0.0,0.0
WBGene00016849,acs-21,0.0,0.0,0.0,0.0,0.0
WBGene00020183,T03D3.5,0.0,0.0,0.0,0.0,0.0
WBGene00003649,nhr-59,0.0,0.0,0.0,0.0,0.0
WBGene00018265,nhr-182,0.0,0.0,0.0,0.0,0.0
WBGene00003693,nhr-103,0.0,0.0,0.0,0.0,0.0
WBGene00003646,nhr-56,0.0,0.0,0.0,0.0,0.0
WBGene00018415,nhr-184,0.0,0.0,0.0,0.0,0.0
WBGene00016667,C45E5.4,0.0,0.0,0.0,0.0,0.0
WBGene00198300,T19E7.25,0.0,0.0,0.0,0.0,0.0
WBGene00004804,skn-1,0.0,0.0,0.0,0.0,0.0
WBGene00020997,gpa-18,0.0,0.0,0.0,0.0,0.0
WBGene00016054,C24D10.2,0.0,0.0,0.0,0.0,0.0
WBGene00015626,C09B9.1,0.0,0.0,0.0,0.0,0.0
WBGene00015629,C09B9.4,0.0,0.0,0.0,0.0,0.0
WBGene00004053,tank-1,0.0,0.0,0.0,0.0,0.0
WBGene00021735,Y50D4A.1,0.0,0.0,0.0,0.0,0.0
WBGene00021749,Y50D4C.5,0.0,0.0,0.0,0.0,0.0
WBGene00206359,C05E4.15,0.0,0.0,0.0,0.0,0.0
WBGene00006087,str-20,0.0,0.0,0.0,0.0,0.0
WBGene00003688,nhr-98,0.0,0.0,0.0,0.0,0.0
WBGene00003695,nhr-105,0.0,0.0,0.0,0.0,0.0
WBGene00020687,ruvb-2,0.0,0.0,0.0,0.0,0.0
WBGene00171754,21ur-7848,0.0,0.0,0.0,0.0,0.0
WBGene00017480,nstp-2,0.0,0.0,0.0,0.0,0.0
WBGene00022232,exos-2,0.0,0.0,0.0,0.0,0.0
WBGene00022251,blos-2,0.0,0.0,0.0,0.0,0.0
WBGene00022250,Y73B6BL.29,0.0,0.0,0.0,0.0,0.0
WBGene00019750,M03D4.3,0.0,0.0,0.0,0.0,0.0
WBGene00004112,pqn-22,0.0,0.0,0.0,0.0,0.0
WBGene00015437,scrm-3,0.0,0.0,0.0,0.0,0.0
WBGene00008274,C53B4.4,0.0,0.0,0.0,0.0,0.0
WBGene00012122,T28C6.8,0.0,0.0,0.0,0.0,0.0
WBGene00009011,F21D5.6,0.0,0.0,0.0,0.0,0.0
WBGene00017237,pole-2,0.0,0.0,0.0,0.0,0.0
WBGene00020826,T26A8.3,0.0,0.0,0.0,0.0,0.0
WBGene00017075,nap-1,0.0,0.0,0.0,0.0,0.0
WBGene00044509,K07H8.12,0.0,0.0,0.0,0.0,0.0
WBGene00003656,nhr-66,0.0,0.0,0.0,0.0,0.0
WBGene00021538,rabs-5,0.0,0.0,0.0,0.0,0.0
WBGene00016126,nhr-258,0.0,0.0,0.0,0.0,0.0
WBGene00016703,rdl-1,0.0,0.0,0.0,0.0,0.0
WBGene00018900,rod-1,0.0,0.0,0.0,0.0,0.0
WBGene00194883,B0496.11,0.0,0.0,0.0,0.0,0.0
WBGene00018344,npr-27,0.0,0.0,0.0,0.0,0.0
WBGene00001241,elo-3,0.0,0.0,0.0,0.0,0.0
WBGene00001632,gly-7,0.0,0.0,0.0,0.0,0.0
WBGene00009877,F49C12.7,0.0,0.0,0.0,0.0,0.0
WBGene00009876,F49C12.6,0.0,0.0,0.0,0.0,0.0
WBGene00008113,C46C2.5,0.0,0.0,0.0,0.0,0.0
WBGene00006438,nrfl-1,0.0,0.0,0.0,0.0,0.0
WBGene00202280,Y108G3AL.9,0.0,0.0,0.0,0.0,0.0
WBGene00006648,ttb-1,0.0,0.0,0.0,0.0,0.0
WBGene00021000,W03F9.2,0.0,0.0,0.0,0.0,0.0
WBGene00255704,B0348.10,0.0,0.0,0.0,0.0,0.0
WBGene00014150,ZK909.6,0.0,0.0,0.0,0.0,0.0
WBGene00000088,aex-5,0.0,0.0,0.0,0.0,0.0
WBGene00043308,tmem-107,0.0,0.0,0.0,0.0,0.0
WBGene00010585,K05C4.9,0.0,0.0,0.0,0.0,0.0
WBGene00010587,sol-2,0.0,0.0,0.0,0.0,0.0
WBGene00013203,Y54E5A.8,0.0,0.0,0.0,0.0,0.0
WBGene00008281,C53D6.4,0.0,0.0,0.0,0.0,0.0
WBGene00000266,bre-1,0.0,0.0,0.0,0.0,0.0
WBGene00000509,cka-1,0.0,0.0,0.0,0.0,0.0
WBGene00013683,zoo-1,0.0,0.0,0.0,0.0,0.0
WBGene00000241,bbs-1,0.0,0.0,0.0,0.0,0.0
WBGene00007991,C37A5.7,0.0,0.0,0.0,0.0,0.0
WBGene00002181,kal-1,0.0,0.0,0.0,0.0,0.0
WBGene00013403,fbxb-100,0.0,0.0,0.0,0.0,0.0
WBGene00009825,F47G4.4,0.0,0.0,0.0,0.0,0.0
WBGene00009826,F47G4.5,0.0,0.0,0.0,0.0,0.0
WBGene00004875,smd-1,0.0,0.0,0.0,0.0,0.0
WBGene00045077,Y71A12B.18,0.0,0.0,0.0,0.0,0.0
WBGene00007882,C33A12.3,0.0,0.0,0.0,0.0,0.0
WBGene00007888,ttr-9,0.0,0.0,0.0,0.0,0.0
WBGene00002013,hsp-12.6,0.0,0.0,0.0,0.0,0.0
WBGene00010317,idh-1,0.0,0.0,0.0,0.0,0.0
WBGene00007506,fbxc-58,0.0,0.0,0.0,0.0,0.0
WBGene00007505,pezo-1,0.0,0.0,0.0,0.0,0.0
WBGene00012369,W09G3.6,0.0,0.0,0.0,0.0,0.0
WBGene00012390,gpap-1,0.0,0.0,0.0,0.0,0.0
WBGene00013596,nyn-2,0.0,0.0,0.0,0.0,0.0
WBGene00013602,Y87G2A.16,0.0,0.0,0.0,0.0,0.0
WBGene00012739,Y40B1B.7,0.0,0.0,0.0,0.0,0.0
WBGene00010807,M01E5.4,0.0,0.0,0.0,0.0,0.0
WBGene00008134,C47B2.9,0.0,0.0,0.0,0.0,0.0
WBGene00008133,efsc-1,0.0,0.0,0.0,0.0,0.0
WBGene00012483,coa-5,0.0,0.0,0.0,0.0,0.0
WBGene00003578,ndx-1,0.0,0.0,0.0,0.0,0.0
WBGene00004091,pps-1,0.0,0.0,0.0,0.0,0.0
WBGene00003576,ndc-80,0.0,0.0,0.0,0.0,0.0
WBGene00005663,sars-1,0.0,0.0,0.0,0.0,0.0
WBGene00009319,mccc-1,0.0,0.0,0.0,0.0,0.0
WBGene00010638,K07F5.14,0.0,0.0,0.0,0.0,0.0
WBGene00012340,dct-15,0.0,0.0,0.0,0.0,0.0
WBGene00011289,R102.2,0.0,0.0,0.0,0.0,0.0
WBGene00011288,R102.1,0.0,0.0,0.0,0.0,0.0
WBGene00010420,mcrs-1,0.0,0.0,0.0,0.0,0.0
WBGene00011582,ntr-1,0.0,0.0,0.0,0.0,0.0
WBGene00004190,pars-2,0.0,0.0,0.0,0.0,0.0
WBGene00010242,F58D5.2,0.0,0.0,0.0,0.0,0.0
WBGene00013136,Y53C10A.5,0.0,0.0,0.0,0.0,0.0
WBGene00013131,pigl-1,0.0,0.0,0.0,0.0,0.0
WBGene00016456,C35E7.4,0.0,0.0,0.0,0.0,0.0
WBGene00001867,him-8,0.0,0.0,0.0,0.0,0.0
WBGene00011593,T07G12.2,0.0,0.0,0.0,0.0,0.0
WBGene00007264,C02F4.4,0.0,0.0,0.0,0.0,0.0
WBGene00000419,ced-5,0.0,0.0,0.0,0.0,0.0
WBGene00011224,R10H10.6,0.0,0.0,0.0,0.0,0.0
WBGene00011223,R10H10.4,0.0,0.0,0.0,0.0,0.0
WBGene00012783,Y43C5A.3,0.0,0.0,0.0,0.0,0.0
WBGene00009547,F38H4.3,0.0,0.0,0.0,0.0,0.0
WBGene00219602,linc-151,0.0,0.0,0.0,0.0,0.0
WBGene00011726,lpr-2,0.0,0.0,0.0,0.0,0.0
WBGene00010231,F58B3.4,0.0,0.0,0.0,0.0,0.0
WBGene00006406,srgp-1,0.0,0.0,0.0,0.0,0.0
WBGene00010409,H21P03.2,0.0,0.0,0.0,0.0,0.0
WBGene00044290,B0035.18,0.0,0.0,0.0,0.0,0.0
WBGene00001020,dnj-2,0.0,0.0,0.0,0.0,0.0
WBGene00000700,col-126,0.0,0.0,0.0,0.0,0.0
WBGene00004199,prx-14,0.0,0.0,0.0,0.0,0.0
WBGene00010887,M7.12,0.0,0.0,0.0,0.0,0.0
WBGene00002214,klc-1,0.0,0.0,0.0,0.0,0.0
WBGene00006490,kdin-1,0.0,0.0,0.0,0.0,0.0
WBGene00000109,alh-3,0.0,0.0,0.0,0.0,0.0
WBGene00045056,F13H10.9,0.0,0.0,0.0,0.0,0.0
WBGene00014003,ZK593.3,0.0,0.0,0.0,0.0,0.0
WBGene00009216,F28D1.6,0.0,0.0,0.0,0.0,0.0
WBGene00016579,sre-14,0.0,0.0,0.0,0.0,0.0
WBGene00012708,sre-19,0.0,0.0,0.0,0.0,0.0
WBGene00012705,sre-18,0.0,0.0,0.0,0.0,0.0
WBGene00003772,nlr-1,0.0,0.0,0.0,0.0,0.0
WBGene00015021,nfs-1,0.0,0.0,0.0,0.0,0.0
WBGene00044644,B0205.13,0.0,0.0,0.0,0.0,0.0
WBGene00044646,B0205.14,0.0,0.0,0.0,0.0,0.0
WBGene00077764,F59C6.16,0.0,0.0,0.0,0.0,0.0
WBGene00000492,che-13,0.0,0.0,0.0,0.0,0.0
WBGene00077521,maf-1,0.0,0.0,0.0,0.0,0.0
WBGene00002153,iars-2,0.0,0.0,0.0,0.0,0.0
WBGene00007707,fath-1,0.0,0.0,0.0,0.0,0.0
WBGene00007087,B0001.2,0.0,0.0,0.0,0.0,0.0
WBGene00010669,bath-37,0.0,0.0,0.0,0.0,0.0
WBGene00007801,trpa-1,0.0,0.0,0.0,0.0,0.0
WBGene00000501,cho-1,0.0,0.0,0.0,0.0,0.0
WBGene00000134,amt-2,0.0,0.0,0.0,0.0,0.0
WBGene00196679,F10G8.11,0.0,0.0,0.0,0.0,0.0
WBGene00011985,T24D1.2,0.0,0.0,0.0,0.0,0.0
WBGene00013697,dsbn-1,0.0,0.0,0.0,0.0,0.0
WBGene00009165,gpx-1,0.0,0.0,0.0,0.0,0.0
WBGene00002069,ikb-1,0.0,0.0,0.0,0.0,0.0
WBGene00010614,cri-1,0.0,0.0,0.0,0.0,0.0
WBGene00006061,stl-1,0.0,0.0,0.0,0.0,0.0
WBGene00219313,C17E4.20,0.0,0.0,0.0,0.0,0.0
WBGene00219581,anr-20,0.0,0.0,0.0,0.0,0.0
WBGene00001121,dyf-5,0.0,0.0,0.0,0.0,0.0
WBGene00010660,K08D8.6,0.0,0.0,0.0,0.0,0.0
WBGene00014138,clec-186,0.0,0.0,0.0,0.0,0.0
WBGene00008555,F07C6.4,0.0,0.0,0.0,0.0,0.0
WBGene00006630,tsp-4,0.0,0.0,0.0,0.0,0.0
WBGene00001336,qars-1,0.0,0.0,0.0,0.0,0.0
WBGene00014886,Y41E3.5,0.0,0.0,0.0,0.0,0.0
WBGene00013295,Y57G11B.2,0.0,0.0,0.0,0.0,0.0
WBGene00013298,Y57G11B.6,0.0,0.0,0.0,0.0,0.0
WBGene00012543,nkcc-1,0.0,0.0,0.0,0.0,0.0
WBGene00001190,egl-23,0.0,0.0,0.0,0.0,0.0
WBGene00045063,Y37A1A.4,0.0,0.0,0.0,0.0,0.0
WBGene00007196,B0513.4,0.0,0.0,0.0,0.0,0.0
WBGene00010374,rga-5,0.0,0.0,0.0,0.0,0.0
WBGene00012891,sorb-1,0.0,0.0,0.0,0.0,0.0
WBGene00007458,ule-4,0.0,0.0,0.0,0.0,0.0
WBGene00007450,C08F11.1,0.0,0.0,0.0,0.0,0.0
WBGene00013383,aptf-2,0.0,0.0,0.0,0.0,0.0
WBGene00302964,Y62E10A.23,0.0,0.0,0.0,0.0,0.0
WBGene00010439,JC8.7,0.0,0.0,0.0,0.0,0.0
WBGene00219548,JC8.17,0.0,0.0,0.0,0.0,0.0
WBGene00013999,ZK550.5,0.0,0.0,0.0,0.0,0.0
WBGene00013782,npr-32,0.0,0.0,0.0,0.0,0.0
WBGene00013789,Y116A8C.9,0.0,0.0,0.0,0.0,0.0
WBGene00020286,gtsf-1,0.0,0.0,0.0,0.0,0.0
WBGene00001604,gln-3,0.0,0.0,0.0,0.0,0.0
WBGene00010858,M04C9.3,0.0,0.0,0.0,0.0,0.0
WBGene00009500,F36H2.3,0.0,0.0,0.0,0.0,0.0
WBGene00009499,ent-6,0.0,0.0,0.0,0.0,0.0
WBGene00001568,snpc-4,0.0,0.0,0.0,0.0,0.0
WBGene00006641,tsp-15,0.0,0.0,0.0,0.0,0.0
WBGene00006765,unc-29,0.0,0.0,0.0,0.0,0.0
WBGene00010135,F55H12.4,0.0,0.0,0.0,0.0,0.0
WBGene00006324,sup-17,0.0,0.0,0.0,0.0,0.0
WBGene00008439,mfb-1,0.0,0.0,0.0,0.0,0.0
WBGene00006574,tin-13,0.0,0.0,0.0,0.0,0.0
WBGene00005726,srv-15,0.0,0.0,0.0,0.0,0.0
WBGene00020451,fbxa-11,0.0,0.0,0.0,0.0,0.0
WBGene00017759,sucl-2,0.0,0.0,0.0,0.0,0.0
WBGene00219709,linc-37,0.0,0.0,0.0,0.0,0.0
WBGene00021061,W06E11.1,0.0,0.0,0.0,0.0,0.0
WBGene00020701,T22F7.1,0.0,0.0,0.0,0.0,0.0
WBGene00007976,C36B1.9,0.0,0.0,0.0,0.0,0.0
WBGene00003596,ngp-1,0.0,0.0,0.0,0.0,0.0
WBGene00013959,ZK265.7,0.0,0.0,0.0,0.0,0.0
WBGene00004378,rme-8,0.0,0.0,0.0,0.0,0.0
WBGene00000485,che-3,0.0,0.0,0.0,0.0,0.0
WBGene00000156,apr-1,0.0,0.0,0.0,0.0,0.0
WBGene00010565,vacl-14,0.0,0.0,0.0,0.0,0.0
WBGene00008311,rskn-2,0.0,0.0,0.0,0.0,0.0
WBGene00018793,mrpl-40,0.0,0.0,0.0,0.0,0.0
WBGene00044238,C30H6.12,0.0,0.0,0.0,0.0,0.0
WBGene00012135,T28F3.9,0.0,0.0,0.0,0.0,0.0
WBGene00021858,Y54F10BM.3,0.0,0.0,0.0,0.0,0.0
WBGene00021260,Y22D7AR.6,0.0,0.0,0.0,0.0,0.0
WBGene00021254,Y22D7AL.16,0.0,0.0,0.0,0.0,0.0
WBGene00003777,nmy-2,0.0,0.0,0.0,0.0,0.0
WBGene00010110,F55D12.1,0.0,0.0,0.0,0.0,0.0
WBGene00009144,del-3,0.0,0.0,0.0,0.0,0.0
WBGene00008413,D2030.3,0.0,0.0,0.0,0.0,0.0
WBGene00012030,T25G3.3,0.0,0.0,0.0,0.0,0.0
WBGene00012138,T28F4.3,0.0,0.0,0.0,0.0,0.0
WBGene00002136,inx-14,0.0,0.0,0.0,0.0,0.0
WBGene00009918,gcsh-2,0.0,0.0,0.0,0.0,0.0
WBGene00008768,F13G3.10,0.0,0.0,0.0,0.0,0.0
WBGene00004324,rde-2,0.0,0.0,0.0,0.0,0.0
WBGene00010642,mks-6,0.0,0.0,0.0,0.0,0.0
WBGene00043279,F22D6.8,0.0,0.0,0.0,0.0,0.0
WBGene00013842,fbxa-34,0.0,0.0,0.0,0.0,0.0
WBGene00003815,nars-1,0.0,0.0,0.0,0.0,0.0
WBGene00012167,tofu-5,0.0,0.0,0.0,0.0,0.0
WBGene00016261,C30F12.2,0.0,0.0,0.0,0.0,0.0
WBGene00016744,bbs-9,0.0,0.0,0.0,0.0,0.0
WBGene00006740,ulp-5,0.0,0.0,0.0,0.0,0.0
WBGene00004111,pqn-21,0.0,0.0,0.0,0.0,0.0
WBGene00020710,T23B3.2,0.0,0.0,0.0,0.0,0.0
WBGene00017065,D2092.4,0.0,0.0,0.0,0.0,0.0
WBGene00018582,F48A9.2,0.0,0.0,0.0,0.0,0.0
WBGene00016633,C44B11.1,0.0,0.0,0.0,0.0,0.0
WBGene00219660,linc-19,0.0,0.0,0.0,0.0,0.0
WBGene00021820,nipa-1,0.0,0.0,0.0,0.0,0.0
WBGene00021915,Y55D5A.1,0.0,0.0,0.0,0.0,0.0
WBGene00019995,R10F2.4,0.0,0.0,0.0,0.0,0.0
WBGene00022188,Y71H2AR.1,0.0,0.0,0.0,0.0,0.0
WBGene00021853,Y54F10AM.11,0.0,0.0,0.0,0.0,0.0
WBGene00011214,R10E9.2,0.0,0.0,0.0,0.0,0.0
WBGene00219936,F37A8.7,0.0,0.0,0.0,0.0,0.0
WBGene00206356,T08B2.15,0.0,0.0,0.0,0.0,0.0
WBGene00015499,ints-1,0.0,0.0,0.0,0.0,0.0
WBGene00003996,pgp-2,0.0,0.0,0.0,0.0,0.0
WBGene00006776,unc-40,0.0,0.0,0.0,0.0,0.0
WBGene00000761,coq-1,0.0,0.0,0.0,0.0,0.0
WBGene00014207,ZK1058.9,0.0,0.0,0.0,0.0,0.0
WBGene00164983,C36A4.12,0.0,0.0,0.0,0.0,0.0
WBGene00000264,brc-1,0.0,0.0,0.0,0.0,0.0
WBGene00011974,xbx-5,0.0,0.0,0.0,0.0,0.0
WBGene00003962,pdi-1,0.0,0.0,0.0,0.0,0.0
WBGene00007925,C34C12.6,0.0,0.0,0.0,0.0,0.0
WBGene00009738,hecw-1,0.0,0.0,0.0,0.0,0.0
WBGene00021807,Y53G8AM.7,0.0,0.0,0.0,0.0,0.0
WBGene00021804,Y53G8AM.4,0.0,0.0,0.0,0.0,0.0
WBGene00000965,dhs-1,0.0,0.0,0.0,0.0,0.0
WBGene00000540,cln-3.2,0.0,0.0,0.0,0.0,0.0
WBGene00022459,Y110A7A.9,0.0,0.0,0.0,0.0,0.0
WBGene00022465,ift-20,0.0,0.0,0.0,0.0,0.0
WBGene00001117,dyf-1,0.0,0.0,0.0,0.0,0.0
WBGene00021017,cil-7,0.0,0.0,0.0,0.0,0.0
WBGene00017888,acl-11,0.0,0.0,0.0,0.0,0.0
WBGene00017886,F28B3.5,0.0,0.0,0.0,0.0,0.0
WBGene00017795,F25F8.1,0.0,0.0,0.0,0.0,0.0
WBGene00011415,him-18,0.0,0.0,0.0,0.0,0.0
WBGene00007045,pgap-2,0.0,0.0,0.0,0.0,0.0
WBGene00003577,ndg-4,0.0,0.0,0.0,0.0,0.0
WBGene00003590,nex-3,0.0,0.0,0.0,0.0,0.0
WBGene00023423,F43C1.7,0.0,0.0,0.0,0.0,0.0
WBGene00007623,C16C10.2,0.0,0.0,0.0,0.0,0.0
WBGene00007628,C16C10.8,0.0,0.0,0.0,0.0,0.0
WBGene00017300,rpc-2,0.0,0.0,0.0,0.0,0.0
WBGene00004114,pqn-25,0.0,0.0,0.0,0.0,0.0
WBGene00016408,prmt-5,0.0,0.0,0.0,0.0,0.0
WBGene00022531,morc-1,0.0,0.0,0.0,0.0,0.0
WBGene00001262,emb-8,0.0,0.0,0.0,0.0,0.0
WBGene00189952,K10D2.8,0.0,0.0,0.0,0.0,0.0
WBGene00020094,wip-1,0.0,0.0,0.0,0.0,0.0
WBGene00016445,C35D10.8,0.0,0.0,0.0,0.0,0.0
WBGene00017803,F26A1.4,0.0,0.0,0.0,0.0,0.0
WBGene00008007,C38D4.7,0.0,0.0,0.0,0.0,0.0
WBGene00002694,let-502,0.0,0.0,0.0,0.0,0.0
