Source,Target,Type,SynapseCount,SourceFile,Relatedness
URBR , OLQVR       ,electrical,5,herm_full_edgelist.csv,
URBR , SMBVR       ,electrical,1,herm_full_edgelist.csv,
RIPL , I1L         ,electrical,2,herm_full_edgelist.csv,
RIPL , ADFL        ,electrical,2,herm_full_edgelist.csv,
RIPL , IL1L        ,electrical,1,herm_full_edgelist.csv,
RIPL , RIPL        ,electrical,4,herm_full_edgelist.csv,
RIPL , RIPR        ,electrical,2,herm_full_edgelist.csv,
RIPL , RMED        ,electrical,2,herm_full_edgelist.csv,
RIPL , URAVL       ,electrical,1,herm_full_edgelist.csv,
RIPR , I1R         ,electrical,2,herm_full_edgelist.csv,
RIPR , RIPL        ,electrical,2,herm_full_edgelist.csv,
RIPR , RMED        ,electrical,4,herm_full_edgelist.csv,
AVFL , AVFR        ,electrical,31,herm_full_edgelist.csv,
AVFL , AVG         ,electrical,1,herm_full_edgelist.csv,
AVFL , AVHL        ,electrical,4,herm_full_edgelist.csv,
AVFL , AVHR        ,electrical,5,herm_full_edgelist.csv,
AVFL , PVNR        ,electrical,1,herm_full_edgelist.csv,
AVFL , PVPL        ,electrical,2,herm_full_edgelist.csv,
AVFL , PVPR        ,electrical,1,herm_full_edgelist.csv,
AVFL , PVQR        ,electrical,5,herm_full_edgelist.csv,
AVFL , PVCL        ,electrical,1,herm_full_edgelist.csv,
AVFL , AS11        ,electrical,2,herm_full_edgelist.csv,
AVFL , VA11        ,electrical,1,herm_full_edgelist.csv,
AVFL , VD12        ,electrical,3,herm_full_edgelist.csv,
AVFL , hyp         ,electrical,8,herm_full_edgelist.csv,
AVFL , VC05        ,electrical,1,herm_full_edgelist.csv,
AVFR , RMGL        ,electrical,1,herm_full_edgelist.csv,
AVFR , AVFL        ,electrical,31,herm_full_edgelist.csv,
AVFR , AVG         ,electrical,1,herm_full_edgelist.csv,
AVFR , AVHL        ,electrical,11,herm_full_edgelist.csv,
AVFR , AVHR        ,electrical,7,herm_full_edgelist.csv,
AVFR , PVPL        ,electrical,3,herm_full_edgelist.csv,
AVFR , PVQL        ,electrical,2,herm_full_edgelist.csv,
AVFR , PVQR        ,electrical,2,herm_full_edgelist.csv,
AVFR , VB01        ,electrical,1,herm_full_edgelist.csv,
AVFR , hyp         ,electrical,3,herm_full_edgelist.csv,
AVG , PVDL        ,electrical,1,herm_full_edgelist.csv,
AVG , PHAL        ,electrical,3,herm_full_edgelist.csv,
AVG , PHAR        ,electrical,2,herm_full_edgelist.csv,
AVG , PHCR        ,electrical,1,herm_full_edgelist.csv,
AVG , RIFR        ,electrical,3,herm_full_edgelist.csv,
AVG , AVFL        ,electrical,1,herm_full_edgelist.csv,
AVG , AVFR        ,electrical,1,herm_full_edgelist.csv,
AVG , AVHR        ,electrical,4,herm_full_edgelist.csv,
AVG , AVJR        ,electrical,1,herm_full_edgelist.csv,
AVG , AVL         ,electrical,4,herm_full_edgelist.csv,
AVG , DVC         ,electrical,12,herm_full_edgelist.csv,
AVG , PVPL        ,electrical,3,herm_full_edgelist.csv,
AVG , PVPR        ,electrical,2,herm_full_edgelist.csv,
AVG , PVQL        ,electrical,1,herm_full_edgelist.csv,
AVG , PVT         ,electrical,4,herm_full_edgelist.csv,
AVG , AS11        ,electrical,1,herm_full_edgelist.csv,
AVG , DD06        ,electrical,1,herm_full_edgelist.csv,
AVG , hyp         ,electrical,6,herm_full_edgelist.csv,
AVHL , ASHR        ,electrical,2,herm_full_edgelist.csv,
AVHL , ASKL        ,electrical,8,herm_full_edgelist.csv,
AVHL , PHAL        ,electrical,1,herm_full_edgelist.csv,
AVHL , PHBL        ,electrical,1,herm_full_edgelist.csv,
AVHL , PHBR        ,electrical,10,herm_full_edgelist.csv,
AVHL , PHCR        ,electrical,2,herm_full_edgelist.csv,
AVHL , AVFL        ,electrical,4,herm_full_edgelist.csv,
AVHL , AVFR        ,electrical,11,herm_full_edgelist.csv,
AVHL , AVHR        ,electrical,15,herm_full_edgelist.csv,
AVHL , AVJR        ,electrical,6,herm_full_edgelist.csv,
AVHL , DVB         ,electrical,1,herm_full_edgelist.csv,
AVHL , PVNL        ,electrical,1,herm_full_edgelist.csv,
AVHL , PVNR        ,electrical,1,herm_full_edgelist.csv,
AVHL , PVPL        ,electrical,2,herm_full_edgelist.csv,
AVHL , PVPR        ,electrical,6,herm_full_edgelist.csv,
AVHL , AVDL        ,electrical,2,herm_full_edgelist.csv,
AVHL , LUAL        ,electrical,1,herm_full_edgelist.csv,
AVHL , DB07        ,electrical,3,herm_full_edgelist.csv,
AVHL , AS10        ,electrical,1,herm_full_edgelist.csv,
AVHL , AS11        ,electrical,3,herm_full_edgelist.csv,
AVHL , VD12        ,electrical,8,herm_full_edgelist.csv,
AVHL , hyp         ,electrical,35,herm_full_edgelist.csv,
AVHR , ASKR        ,electrical,10,herm_full_edgelist.csv,
AVHR , PHAR        ,electrical,2,herm_full_edgelist.csv,
AVHR , PHBL        ,electrical,2,herm_full_edgelist.csv,
AVHR , PHBR        ,electrical,2,herm_full_edgelist.csv,
AVHR , AVFL        ,electrical,5,herm_full_edgelist.csv,
AVHR , AVFR        ,electrical,7,herm_full_edgelist.csv,
AVHR , AVG         ,electrical,4,herm_full_edgelist.csv,
AVHR , AVHL        ,electrical,15,herm_full_edgelist.csv,
AVHR , AVJL        ,electrical,3,herm_full_edgelist.csv,
AVHR , AVJR        ,electrical,2,herm_full_edgelist.csv,
AVHR , AVL         ,electrical,2,herm_full_edgelist.csv,
AVHR , DVC         ,electrical,4,herm_full_edgelist.csv,
AVHR , PVNL        ,electrical,1,herm_full_edgelist.csv,
AVHR , PVNR        ,electrical,1,herm_full_edgelist.csv,
AVHR , PVPL        ,electrical,4,herm_full_edgelist.csv,
AVHR , PVPR        ,electrical,3,herm_full_edgelist.csv,
AVHR , PVQL        ,electrical,3,herm_full_edgelist.csv,
AVHR , PVQR        ,electrical,2,herm_full_edgelist.csv,
AVHR , PVT         ,electrical,2,herm_full_edgelist.csv,
AVHR , SIAVL       ,electrical,1,herm_full_edgelist.csv,
AVHR , DA08        ,electrical,5,herm_full_edgelist.csv,
AVHR , AS11        ,electrical,17,herm_full_edgelist.csv,
AVHR , DD06        ,electrical,1,herm_full_edgelist.csv,
AVHR , VA11        ,electrical,1,herm_full_edgelist.csv,
AVHR , VD12        ,electrical,13,herm_full_edgelist.csv,
AVHR , hyp         ,electrical,11,herm_full_edgelist.csv,
AVJL , PQR         ,electrical,5,herm_full_edgelist.csv,
AVJL , RIFR        ,electrical,1,herm_full_edgelist.csv,
AVJL , RIS         ,electrical,15,herm_full_edgelist.csv,
AVJL , AVHR        ,electrical,3,herm_full_edgelist.csv,
AVJL , AVJR        ,electrical,10,herm_full_edgelist.csv,
AVJL , PVNL        ,electrical,5,herm_full_edgelist.csv,
AVJL , PVNR        ,electrical,2,herm_full_edgelist.csv,
AVJL , PVWL        ,electrical,3,herm_full_edgelist.csv,
AVJL , PVWR        ,electrical,5,herm_full_edgelist.csv,
AVJL , PVCL        ,electrical,3,herm_full_edgelist.csv,
AVJL , PVCR        ,electrical,19,herm_full_edgelist.csv,
AVJL , AVAL        ,electrical,7,herm_full_edgelist.csv,
AVJL , AVDR        ,electrical,6,herm_full_edgelist.csv,
AVJL , LUAL        ,electrical,5,herm_full_edgelist.csv,
AVJL , LUAR        ,electrical,1,herm_full_edgelist.csv,
AVJL , PDB         ,electrical,2,herm_full_edgelist.csv,
AVJL , hyp         ,electrical,3,herm_full_edgelist.csv,
AVJR , PQR         ,electrical,2,herm_full_edgelist.csv,
AVJR , ADER        ,electrical,1,herm_full_edgelist.csv,
AVJR , PHBL        ,electrical,1,herm_full_edgelist.csv,
AVJR , PHCR        ,electrical,1,herm_full_edgelist.csv,
AVJR , AVG         ,electrical,1,herm_full_edgelist.csv,
AVJR , AVHL        ,electrical,6,herm_full_edgelist.csv,
AVJR , AVHR        ,electrical,2,herm_full_edgelist.csv,
AVJR , AVJL        ,electrical,10,herm_full_edgelist.csv,
AVJR , PVNR        ,electrical,5,herm_full_edgelist.csv,
AVJR , PVT         ,electrical,1,herm_full_edgelist.csv,
AVJR , PVWR        ,electrical,1,herm_full_edgelist.csv,
AVJR , PVCL        ,electrical,3,herm_full_edgelist.csv,
AVJR , PVCR        ,electrical,1,herm_full_edgelist.csv,
AVJR , AVAL        ,electrical,4,herm_full_edgelist.csv,
AVJR , AVAR        ,electrical,3,herm_full_edgelist.csv,
AVJR , AVBR        ,electrical,3,herm_full_edgelist.csv,
AVJR , AVDL        ,electrical,1,herm_full_edgelist.csv,
AVJR , LUAR        ,electrical,1,herm_full_edgelist.csv,
AVJR , VA11        ,electrical,2,herm_full_edgelist.csv,
AVJR , hyp         ,electrical,3,herm_full_edgelist.csv,
AVKL , PVM         ,electrical,1,herm_full_edgelist.csv,
AVKL , AQR         ,electrical,7,herm_full_edgelist.csv,
AVKL , ADER        ,electrical,4,herm_full_edgelist.csv,
AVKL , PDEL        ,electrical,2,herm_full_edgelist.csv,
AVKL , PDER        ,electrical,1,herm_full_edgelist.csv,
AVKL , AIYL        ,electrical,1,herm_full_edgelist.csv,
AVKL , RIGL        ,electrical,2,herm_full_edgelist.csv,
AVKL , RIGR        ,electrical,1,herm_full_edgelist.csv,
AVKL , AVKR        ,electrical,9,herm_full_edgelist.csv,
AVKL , AVL         ,electrical,3,herm_full_edgelist.csv,
AVKL , DVA         ,electrical,18,herm_full_edgelist.csv,
AVKL , PVPL        ,electrical,3,herm_full_edgelist.csv,
AVKL , PVPR        ,electrical,6,herm_full_edgelist.csv,
AVKL , PVT         ,electrical,5,herm_full_edgelist.csv,
AVKL , SMBDL       ,electrical,2,herm_full_edgelist.csv,
AVKL , SMBDR       ,electrical,2,herm_full_edgelist.csv,
AVKL , SMBVL       ,electrical,6,herm_full_edgelist.csv,
AVKL , SMBVR       ,electrical,2,herm_full_edgelist.csv,
AVKL , AS10        ,electrical,1,herm_full_edgelist.csv,
AVKL , AS11        ,electrical,1,herm_full_edgelist.csv,
AVKL , VB10        ,electrical,1,herm_full_edgelist.csv,
AVKL , hyp         ,electrical,1,herm_full_edgelist.csv,
AVKR , AQR         ,electrical,2,herm_full_edgelist.csv,
AVKR , PDEL        ,electrical,1,herm_full_edgelist.csv,
AVKR , AIMR        ,electrical,3,herm_full_edgelist.csv,
AVKR , RICL        ,electrical,4,herm_full_edgelist.csv,
AVKR , RIGR        ,electrical,2,herm_full_edgelist.csv,
AVKR , AVKL        ,electrical,9,herm_full_edgelist.csv,
AVKR , PVPL        ,electrical,22,herm_full_edgelist.csv,
AVKR , PVQL        ,electrical,2,herm_full_edgelist.csv,
AVKR , PVT         ,electrical,1,herm_full_edgelist.csv,
AVKR , AVER        ,electrical,1,herm_full_edgelist.csv,
AVKR , RIMR        ,electrical,1,herm_full_edgelist.csv,
AVKR , SMBDL       ,electrical,1,herm_full_edgelist.csv,
AVKR , SMBDR       ,electrical,9,herm_full_edgelist.csv,
AVKR , SMBVR       ,electrical,6,herm_full_edgelist.csv,
AVKR , hyp         ,electrical,34,herm_full_edgelist.csv,
AVL , AVG         ,electrical,4,herm_full_edgelist.csv,
AVL , AVHR        ,electrical,2,herm_full_edgelist.csv,
AVL , AVKL        ,electrical,3,herm_full_edgelist.csv,
AVL , DVB         ,electrical,14,herm_full_edgelist.csv,
AVL , DVC         ,electrical,22,herm_full_edgelist.csv,
AVL , PVNR        ,electrical,2,herm_full_edgelist.csv,
AVL , PVPL        ,electrical,1,herm_full_edgelist.csv,
AVL , PVPR        ,electrical,8,herm_full_edgelist.csv,
AVL , PVT         ,electrical,6,herm_full_edgelist.csv,
AVL , PVWR        ,electrical,3,herm_full_edgelist.csv,
AVL , AVEL        ,electrical,1,herm_full_edgelist.csv,
AVL , DA09        ,electrical,4,herm_full_edgelist.csv,
AVL , PDA         ,electrical,3,herm_full_edgelist.csv,
AVL , DD06        ,electrical,28,herm_full_edgelist.csv,
AVL , VD11        ,electrical,1,herm_full_edgelist.csv,
AVL , VD12        ,electrical,2,herm_full_edgelist.csv,
AVL , VD13        ,electrical,5,herm_full_edgelist.csv,
AVL , VC06        ,electrical,2,herm_full_edgelist.csv,
DVA , PVM         ,electrical,1,herm_full_edgelist.csv,
DVA , SDQL        ,electrical,1,herm_full_edgelist.csv,
DVA , SDQR        ,electrical,1,herm_full_edgelist.csv,
DVA , PDEL        ,electrical,3,herm_full_edgelist.csv,
DVA , PDER        ,electrical,6,herm_full_edgelist.csv,
DVA , AVKL        ,electrical,18,herm_full_edgelist.csv,
DVA , DVC         ,electrical,1,herm_full_edgelist.csv,
DVA , PVPL        ,electrical,1,herm_full_edgelist.csv,
DVA , PVR         ,electrical,15,herm_full_edgelist.csv,
DVA , PVT         ,electrical,8,herm_full_edgelist.csv,
DVA , PVCL        ,electrical,3,herm_full_edgelist.csv,
DVA , PVCR        ,electrical,1,herm_full_edgelist.csv,
DVA , AVBL        ,electrical,11,herm_full_edgelist.csv,
DVA , AVBR        ,electrical,3,herm_full_edgelist.csv,
DVA , SAAVR       ,electrical,1,herm_full_edgelist.csv,
DVA , SIADR       ,electrical,1,herm_full_edgelist.csv,
DVA , SIAVR       ,electrical,1,herm_full_edgelist.csv,
DVA , DA09        ,electrical,3,herm_full_edgelist.csv,
DVA , PDA         ,electrical,1,herm_full_edgelist.csv,
DVA , DB01        ,electrical,3,herm_full_edgelist.csv,
DVA , DB06        ,electrical,2,herm_full_edgelist.csv,
DVA , DB07        ,electrical,3,herm_full_edgelist.csv,
DVA , AS11        ,electrical,1,herm_full_edgelist.csv,
DVA , VA11        ,electrical,1,herm_full_edgelist.csv,
DVA , hyp         ,electrical,4,herm_full_edgelist.csv,
DVB , AVHL        ,electrical,1,herm_full_edgelist.csv,
DVB , AVL         ,electrical,14,herm_full_edgelist.csv,
DVB , DVB         ,electrical,2,herm_full_edgelist.csv,
DVB , DVC         ,electrical,15,herm_full_edgelist.csv,
DVB , PVPL        ,electrical,4,herm_full_edgelist.csv,
DVB , PVPR        ,electrical,4,herm_full_edgelist.csv,
DVB , PVT         ,electrical,3,herm_full_edgelist.csv,
DVB , DA08        ,electrical,5,herm_full_edgelist.csv,
DVB , AS11        ,electrical,4,herm_full_edgelist.csv,
DVB , DD05        ,electrical,1,herm_full_edgelist.csv,
DVB , DD06        ,electrical,3,herm_full_edgelist.csv,
DVB , VD11        ,electrical,2,herm_full_edgelist.csv,
DVB , VD13        ,electrical,5,herm_full_edgelist.csv,
DVB , hyp         ,electrical,1,herm_full_edgelist.csv,
DVC , PVDR        ,electrical,1,herm_full_edgelist.csv,
DVC , AIBL        ,electrical,2,herm_full_edgelist.csv,
DVC , AIBR        ,electrical,9,herm_full_edgelist.csv,
DVC , AVG         ,electrical,12,herm_full_edgelist.csv,
DVC , AVHR        ,electrical,4,herm_full_edgelist.csv,
DVC , AVL         ,electrical,22,herm_full_edgelist.csv,
DVC , DVA         ,electrical,1,herm_full_edgelist.csv,
DVC , DVB         ,electrical,15,herm_full_edgelist.csv,
DVC , PVNR        ,electrical,1,herm_full_edgelist.csv,
DVC , PVPL        ,electrical,20,herm_full_edgelist.csv,
DVC , PVPR        ,electrical,34,herm_full_edgelist.csv,
DVC , PVQR        ,electrical,7,herm_full_edgelist.csv,
DVC , PVT         ,electrical,11,herm_full_edgelist.csv,
DVC , DD06        ,electrical,1,herm_full_edgelist.csv,
DVC , VD01        ,electrical,2,herm_full_edgelist.csv,
DVC , VD11        ,electrical,1,herm_full_edgelist.csv,
DVC , VD13        ,electrical,1,herm_full_edgelist.csv,
DVC , hyp         ,electrical,2,herm_full_edgelist.csv,
DVC , VC06        ,electrical,1,herm_full_edgelist.csv,
PVNL , BDUL        ,electrical,1,herm_full_edgelist.csv,
PVNL , PQR         ,electrical,3,herm_full_edgelist.csv,
PVNL , AVHL        ,electrical,1,herm_full_edgelist.csv,
PVNL , AVHR        ,electrical,1,herm_full_edgelist.csv,
PVNL , AVJL        ,electrical,5,herm_full_edgelist.csv,
PVNL , PVNR        ,electrical,2,herm_full_edgelist.csv,
PVNL , PVPL        ,electrical,2,herm_full_edgelist.csv,
PVNL , PVPR        ,electrical,6,herm_full_edgelist.csv,
PVNL , PVT         ,electrical,2,herm_full_edgelist.csv,
PVNL , PVCL        ,electrical,2,herm_full_edgelist.csv,
PVNL , AVAL        ,electrical,1,herm_full_edgelist.csv,
PVNL , AVBR        ,electrical,7,herm_full_edgelist.csv,
PVNL , AVDR        ,electrical,1,herm_full_edgelist.csv,
PVNL , LUAL        ,electrical,3,herm_full_edgelist.csv,
PVNL , DD06        ,electrical,1,herm_full_edgelist.csv,
PVNL , VD12        ,electrical,1,herm_full_edgelist.csv,
PVNL , hyp         ,electrical,2,herm_full_edgelist.csv,
PVNR , PQR         ,electrical,2,herm_full_edgelist.csv,
PVNR , AVFL        ,electrical,1,herm_full_edgelist.csv,
PVNR , AVHL        ,electrical,1,herm_full_edgelist.csv,
PVNR , AVHR        ,electrical,1,herm_full_edgelist.csv,
PVNR , AVJL        ,electrical,2,herm_full_edgelist.csv,
PVNR , AVJR        ,electrical,5,herm_full_edgelist.csv,
PVNR , AVL         ,electrical,2,herm_full_edgelist.csv,
PVNR , DVC         ,electrical,1,herm_full_edgelist.csv,
PVNR , PVNL        ,electrical,2,herm_full_edgelist.csv,
PVNR , PVPR        ,electrical,2,herm_full_edgelist.csv,
PVNR , PVR         ,electrical,5,herm_full_edgelist.csv,
PVNR , PVT         ,electrical,3,herm_full_edgelist.csv,
PVNR , PVWR        ,electrical,6,herm_full_edgelist.csv,
PVNR , AVBL        ,electrical,5,herm_full_edgelist.csv,
PVNR , AVBR        ,electrical,2,herm_full_edgelist.csv,
PVNR , AVDL        ,electrical,1,herm_full_edgelist.csv,
PVNR , AVDR        ,electrical,1,herm_full_edgelist.csv,
PVNR , LUAR        ,electrical,2,herm_full_edgelist.csv,
PVNR , VD13        ,electrical,1,herm_full_edgelist.csv,
PVNR , hyp         ,electrical,1,herm_full_edgelist.csv,
PVNR , HSNR        ,electrical,2,herm_full_edgelist.csv,
PVNR , VC06        ,electrical,1,herm_full_edgelist.csv,
PVPL , AQR         ,electrical,41,herm_full_edgelist.csv,
PVPL , PQR         ,electrical,16,herm_full_edgelist.csv,
PVPL , PHAR        ,electrical,15,herm_full_edgelist.csv,
PVPL , PHBR        ,electrical,1,herm_full_edgelist.csv,
PVPL , AIBR        ,electrical,2,herm_full_edgelist.csv,
PVPL , RIGL        ,electrical,2,herm_full_edgelist.csv,
PVPL , AVFL        ,electrical,2,herm_full_edgelist.csv,
PVPL , AVFR        ,electrical,3,herm_full_edgelist.csv,
PVPL , AVG         ,electrical,3,herm_full_edgelist.csv,
PVPL , AVHL        ,electrical,2,herm_full_edgelist.csv,
PVPL , AVHR        ,electrical,4,herm_full_edgelist.csv,
PVPL , AVKL        ,electrical,3,herm_full_edgelist.csv,
PVPL , AVKR        ,electrical,22,herm_full_edgelist.csv,
PVPL , AVL         ,electrical,1,herm_full_edgelist.csv,
PVPL , DVA         ,electrical,1,herm_full_edgelist.csv,
PVPL , DVB         ,electrical,4,herm_full_edgelist.csv,
PVPL , DVC         ,electrical,20,herm_full_edgelist.csv,
PVPL , PVNL        ,electrical,2,herm_full_edgelist.csv,
PVPL , PVPL        ,electrical,1,herm_full_edgelist.csv,
PVPL , PVPR        ,electrical,2,herm_full_edgelist.csv,
PVPL , PVQL        ,electrical,8,herm_full_edgelist.csv,
PVPL , PVT         ,electrical,14,herm_full_edgelist.csv,
PVPL , AVAL        ,electrical,1,herm_full_edgelist.csv,
PVPL , AS11        ,electrical,6,herm_full_edgelist.csv,
PVPL , PDB         ,electrical,1,herm_full_edgelist.csv,
PVPL , DD06        ,electrical,2,herm_full_edgelist.csv,
PVPL , VA11        ,electrical,6,herm_full_edgelist.csv,
PVPL , VA12        ,electrical,1,herm_full_edgelist.csv,
PVPL , VD11        ,electrical,1,herm_full_edgelist.csv,
PVPL , VD13        ,electrical,11,herm_full_edgelist.csv,
PVPL , hyp         ,electrical,47,herm_full_edgelist.csv,
PVPL , HSNL        ,electrical,1,herm_full_edgelist.csv,
PVPR , AQR         ,electrical,61,herm_full_edgelist.csv,
PVPR , PQR         ,electrical,10,herm_full_edgelist.csv,
PVPR , PHAL        ,electrical,7,herm_full_edgelist.csv,
PVPR , RMGR        ,electrical,3,herm_full_edgelist.csv,
PVPR , AVFL        ,electrical,1,herm_full_edgelist.csv,
PVPR , AVG         ,electrical,2,herm_full_edgelist.csv,
PVPR , AVHL        ,electrical,6,herm_full_edgelist.csv,
PVPR , AVHR        ,electrical,3,herm_full_edgelist.csv,
PVPR , AVKL        ,electrical,6,herm_full_edgelist.csv,
PVPR , AVL         ,electrical,8,herm_full_edgelist.csv,
PVPR , DVB         ,electrical,4,herm_full_edgelist.csv,
PVPR , DVC         ,electrical,34,herm_full_edgelist.csv,
PVPR , PVNL        ,electrical,6,herm_full_edgelist.csv,
PVPR , PVNR        ,electrical,2,herm_full_edgelist.csv,
PVPR , PVPL        ,electrical,2,herm_full_edgelist.csv,
PVPR , PVT         ,electrical,17,herm_full_edgelist.csv,
PVPR , PVWL        ,electrical,1,herm_full_edgelist.csv,
PVPR , AVAL        ,electrical,2,herm_full_edgelist.csv,
PVPR , AVBR        ,electrical,1,herm_full_edgelist.csv,
PVPR , AVEL        ,electrical,1,herm_full_edgelist.csv,
PVPR , DD06        ,electrical,9,herm_full_edgelist.csv,
PVPR , VD12        ,electrical,35,herm_full_edgelist.csv,
PVPR , hyp         ,electrical,4,herm_full_edgelist.csv,
PVPR , HSNR        ,electrical,1,herm_full_edgelist.csv,
PVPR , VC01        ,electrical,1,herm_full_edgelist.csv,
PVPR , VC06        ,electrical,1,herm_full_edgelist.csv,
PVQL , ASJL        ,electrical,1,herm_full_edgelist.csv,
PVQL , ASKL        ,electrical,8,herm_full_edgelist.csv,
PVQL , PHAL        ,electrical,1,herm_full_edgelist.csv,
PVQL , PHBL        ,electrical,3,herm_full_edgelist.csv,
